timestamp_ist,underlying,regime_class,position_size_mult,strategies_active,cumulative_realized_pnl_inr
2023-11-22 10:34,NIFTY,RANGING,0.75,11,62830960.55
2023-11-22 10:35,NIFTY,UNKNOWN,0.00,0,62830960.55
2023-11-22 10:37,NIFTY,RANGING,0.75,11,62830960.55
2023-11-22 10:38,NIFTY,UNKNOWN,0.00,0,62830960.55
2023-11-22 10:45,NIFTY,RANGING,0.75,11,62830960.55
2023-11-22 10:47,NIFTY,UNKNOWN,0.00,0,62830960.55
2023-11-22 10:53,NIFTY,RANGING,0.75,11,62830960.55
2023-11-22 11:00,NIFTY,UNKNOWN,0.00,0,62830960.55
2023-11-22 11:45,NIFTY,TRENDING_BULL,1.00,22,62830960.55
2023-11-22 13:42,BANKNIFTY,UNKNOWN,0.00,0,62830960.55
2023-11-22 13:42,NIFTY,UNKNOWN,0.00,0,62830960.55
2023-11-23 09:56,BANKNIFTY,TRENDING_BULL,1.00,22,62830960.55
2023-11-23 10:45,NIFTY,RANGING,0.75,11,63544775.22
2023-11-23 11:14,NIFTY,UNKNOWN,0.00,0,63544775.22
2023-11-23 12:00,BANKNIFTY,UNKNOWN,0.00,0,63544775.22
2023-11-23 12:19,NIFTY,RANGING,0.75,11,63544775.22
2023-11-23 12:25,NIFTY,UNKNOWN,0.00,0,63544775.22
2023-11-23 12:26,NIFTY,RANGING,0.75,11,63544775.22
2023-11-23 12:29,NIFTY,UNKNOWN,0.00,0,63544775.22
2023-11-23 12:59,NIFTY,RANGING,0.75,11,63544775.22
2023-11-23 13:02,NIFTY,UNKNOWN,0.00,0,63544775.22
2023-11-23 13:03,NIFTY,RANGING,0.75,11,63544775.22
2023-11-23 13:04,NIFTY,UNKNOWN,0.00,0,63544775.22
2023-11-23 13:06,NIFTY,RANGING,0.75,11,63544775.22
2023-11-23 13:30,NIFTY,UNKNOWN,0.00,0,63544775.22
2023-11-23 13:45,BANKNIFTY,TRENDING_BULL,1.00,22,63544775.22
2023-11-23 14:00,NIFTY,TRENDING_BULL,1.00,22,63544775.22
2023-11-23 14:45,NIFTY,UNKNOWN,0.00,0,63544775.22
2023-11-24 11:22,BANKNIFTY,UNKNOWN,0.00,0,61958717.27
2023-11-24 13:42,BANKNIFTY,HIGH_VOL,0.00,0,61958717.27
2023-11-24 13:42,NIFTY,HIGH_VOL,0.00,0,61958717.27
2023-11-24 13:44,BANKNIFTY,UNKNOWN,0.00,0,61958717.27
2023-11-24 13:44,NIFTY,UNKNOWN,0.00,0,61958717.27
2023-11-24 13:45,BANKNIFTY,HIGH_VOL,0.00,0,61958717.27
2023-11-24 13:45,NIFTY,HIGH_VOL,0.00,0,61958717.27
2023-11-24 13:48,BANKNIFTY,UNKNOWN,0.00,0,61958717.27
2023-11-24 13:48,NIFTY,UNKNOWN,0.00,0,61958717.27
2023-11-24 13:56,BANKNIFTY,HIGH_VOL,0.00,0,61958717.27
2023-11-24 13:56,NIFTY,HIGH_VOL,0.00,0,61958717.27
2023-11-24 14:36,BANKNIFTY,UNKNOWN,0.00,0,61958717.27
2023-11-24 14:36,NIFTY,UNKNOWN,0.00,0,61958717.27
2023-11-27 09:28,BANKNIFTY,TRENDING_BULL,1.00,22,61958717.27
2023-11-28 09:16,BANKNIFTY,EXPIRY_DAY,0.50,1,62288325.55
2023-11-28 09:16,NIFTY,EXPIRY_DAY,0.50,1,62288325.55
2023-11-29 09:16,BANKNIFTY,UNKNOWN,0.00,0,62288325.55
2023-11-29 09:16,NIFTY,UNKNOWN,0.00,0,62288325.55
2023-11-29 13:30,BANKNIFTY,RANGING,0.75,11,62288325.55
2023-11-29 14:06,BANKNIFTY,UNKNOWN,0.00,0,71454476.22
2023-11-29 14:14,BANKNIFTY,RANGING,0.75,11,71454476.22
2023-11-29 14:30,BANKNIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 10:20,BANKNIFTY,HIGH_VOL,0.00,0,72541479.12
2023-11-30 10:20,NIFTY,HIGH_VOL,0.00,0,72541479.12
2023-11-30 10:21,BANKNIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 10:21,NIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 10:22,BANKNIFTY,HIGH_VOL,0.00,0,72541479.12
2023-11-30 10:22,NIFTY,HIGH_VOL,0.00,0,72541479.12
2023-11-30 10:26,BANKNIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 10:26,NIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 10:27,BANKNIFTY,HIGH_VOL,0.00,0,72541479.12
2023-11-30 10:27,NIFTY,HIGH_VOL,0.00,0,72541479.12
2023-11-30 10:29,BANKNIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 10:29,NIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 10:33,BANKNIFTY,HIGH_VOL,0.00,0,72541479.12
2023-11-30 10:33,NIFTY,HIGH_VOL,0.00,0,72541479.12
2023-11-30 10:39,BANKNIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 10:39,NIFTY,UNKNOWN,0.00,0,72541479.12
2023-11-30 13:30,BANKNIFTY,RANGING,0.75,11,72541479.12
2023-11-30 14:48,BANKNIFTY,UNKNOWN,0.00,0,70752600.79
2023-11-30 15:15,BANKNIFTY,RANGING,0.75,11,70752600.79
2023-12-01 11:02,BANKNIFTY,UNKNOWN,0.00,0,81351174.74
2023-12-01 11:12,BANKNIFTY,RANGING,0.75,11,81351174.74
2023-12-01 11:13,BANKNIFTY,UNKNOWN,0.00,0,81351174.74
2023-12-01 11:14,BANKNIFTY,RANGING,0.75,11,81351174.74
2023-12-01 11:15,BANKNIFTY,UNKNOWN,0.00,0,81351174.74
2023-12-01 11:24,BANKNIFTY,RANGING,0.75,11,81351174.74
2023-12-01 11:26,BANKNIFTY,UNKNOWN,0.00,0,81351174.74
2023-12-01 11:30,BANKNIFTY,RANGING,0.75,11,81351174.74
2023-12-01 11:31,BANKNIFTY,UNKNOWN,0.00,0,81351174.74
2023-12-01 11:45,NIFTY,TRENDING_BULL,1.00,22,81351174.74
2023-12-01 14:35,NIFTY,UNKNOWN,0.00,0,81351174.74
2023-12-01 14:36,NIFTY,TRENDING_BULL,1.00,22,81351174.74
2023-12-01 14:37,NIFTY,UNKNOWN,0.00,0,81351174.74
2023-12-04 12:05,BANKNIFTY,TRENDING_BULL,1.00,22,81351174.74
2023-12-04 12:30,BANKNIFTY,UNKNOWN,0.00,0,80950193.47
2023-12-05 09:16,NIFTY,EXPIRY_DAY,0.50,1,80950193.47
2023-12-06 09:16,NIFTY,UNKNOWN,0.00,0,80950193.47
2023-12-06 09:53,NIFTY,RANGING,0.75,11,80950193.47
2023-12-06 11:13,NIFTY,UNKNOWN,0.00,0,81204524.72
2023-12-06 11:35,NIFTY,RANGING,0.75,11,81204524.72
2023-12-06 11:43,NIFTY,UNKNOWN,0.00,0,81204524.72
2023-12-06 11:44,NIFTY,RANGING,0.75,11,81204524.72
2023-12-06 11:45,NIFTY,UNKNOWN,0.00,0,81204524.72
2023-12-06 12:30,NIFTY,TRENDING_BULL,1.00,22,81204524.72
2023-12-06 12:45,NIFTY,UNKNOWN,0.00,0,81204524.72
2023-12-06 14:45,NIFTY,TRENDING_BULL,1.00,22,81204524.72
2023-12-07 09:45,NIFTY,UNKNOWN,0.00,0,80986185.91
2023-12-08 09:23,NIFTY,TRENDING_BULL,1.00,22,80986185.91
2023-12-08 09:30,NIFTY,UNKNOWN,0.00,0,80986185.91
2023-12-08 10:30,NIFTY,RANGING,0.75,11,80439044.22
2023-12-08 10:45,BANKNIFTY,RANGING,0.75,11,80136233.40
2023-12-08 11:00,NIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-08 11:03,BANKNIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-08 11:14,BANKNIFTY,RANGING,0.75,11,80136233.40
2023-12-08 11:15,BANKNIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-11 12:24,BANKNIFTY,HIGH_VOL,0.00,0,80136233.40
2023-12-11 12:24,NIFTY,HIGH_VOL,0.00,0,80136233.40
2023-12-11 12:27,BANKNIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-11 12:27,NIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-11 12:28,BANKNIFTY,HIGH_VOL,0.00,0,80136233.40
2023-12-11 12:28,NIFTY,HIGH_VOL,0.00,0,80136233.40
2023-12-11 12:34,BANKNIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-11 12:34,NIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-11 12:36,BANKNIFTY,HIGH_VOL,0.00,0,80136233.40
2023-12-11 12:36,NIFTY,HIGH_VOL,0.00,0,80136233.40
2023-12-11 12:37,BANKNIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-11 12:37,NIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-11 12:41,BANKNIFTY,HIGH_VOL,0.00,0,80136233.40
2023-12-11 12:41,NIFTY,HIGH_VOL,0.00,0,80136233.40
2023-12-11 12:43,BANKNIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-11 12:43,NIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-12 09:16,NIFTY,EXPIRY_DAY,0.50,1,80136233.40
2023-12-13 09:16,NIFTY,UNKNOWN,0.00,0,80136233.40
2023-12-14 12:37,NIFTY,RANGING,0.75,11,80136233.40
2023-12-14 12:38,NIFTY,UNKNOWN,0.00,0,80529388.25
2023-12-14 12:41,NIFTY,RANGING,0.75,11,80529388.25
2023-12-14 12:45,NIFTY,UNKNOWN,0.00,0,81314046.17
2023-12-15 10:34,NIFTY,RANGING,0.75,11,81314046.17
2023-12-15 10:45,NIFTY,UNKNOWN,0.00,0,81578636.68
2023-12-19 09:16,NIFTY,EXPIRY_DAY,0.50,1,81578636.68
2023-12-19 12:45,BANKNIFTY,RANGING,0.75,11,81578636.68
2023-12-19 12:53,BANKNIFTY,UNKNOWN,0.00,0,82380892.27
2023-12-19 12:54,BANKNIFTY,RANGING,0.75,11,82380892.27
2023-12-19 12:55,BANKNIFTY,UNKNOWN,0.00,0,82380892.27
2023-12-19 12:59,BANKNIFTY,RANGING,0.75,11,82380892.27
2023-12-19 13:00,BANKNIFTY,UNKNOWN,0.00,0,82380892.27
2023-12-19 14:51,BANKNIFTY,RANGING,0.75,11,82380892.27
2023-12-19 14:53,BANKNIFTY,UNKNOWN,0.00,0,82380892.27
2023-12-19 15:00,BANKNIFTY,RANGING,0.75,11,82380892.27
2023-12-19 15:01,BANKNIFTY,UNKNOWN,0.00,0,82380892.27
2023-12-20 09:16,NIFTY,UNKNOWN,0.00,0,82380892.27
2023-12-20 09:45,BANKNIFTY,RANGING,0.75,11,82380892.27
2023-12-20 10:55,BANKNIFTY,UNKNOWN,0.00,0,82184032.45
2023-12-20 13:09,BANKNIFTY,HIGH_VOL,0.00,0,82184032.45
2023-12-20 13:09,NIFTY,HIGH_VOL,0.00,0,82184032.45
2023-12-20 13:48,BANKNIFTY,UNKNOWN,0.00,0,82184032.45
2023-12-20 13:48,NIFTY,UNKNOWN,0.00,0,82184032.45
2023-12-20 13:49,BANKNIFTY,HIGH_VOL,0.00,0,82184032.45
2023-12-20 13:49,NIFTY,HIGH_VOL,0.00,0,82184032.45
2023-12-20 13:51,BANKNIFTY,UNKNOWN,0.00,0,82184032.45
2023-12-20 13:51,NIFTY,UNKNOWN,0.00,0,82184032.45
2023-12-21 11:00,BANKNIFTY,RANGING,0.75,11,82184032.45
2023-12-21 11:45,BANKNIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-22 10:56,BANKNIFTY,HIGH_VOL,0.00,0,82653180.85
2023-12-22 10:56,NIFTY,HIGH_VOL,0.00,0,82653180.85
2023-12-22 10:58,BANKNIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-22 10:58,NIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-22 10:59,BANKNIFTY,HIGH_VOL,0.00,0,82653180.85
2023-12-22 10:59,NIFTY,HIGH_VOL,0.00,0,82653180.85
2023-12-22 11:11,BANKNIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-22 11:11,NIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-22 11:31,BANKNIFTY,HIGH_VOL,0.00,0,82653180.85
2023-12-22 11:31,NIFTY,HIGH_VOL,0.00,0,82653180.85
2023-12-22 11:32,BANKNIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-22 11:32,NIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-26 09:16,BANKNIFTY,EXPIRY_DAY,0.50,1,82653180.85
2023-12-26 09:16,NIFTY,EXPIRY_DAY,0.50,1,82653180.85
2023-12-27 09:16,BANKNIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-27 09:16,NIFTY,UNKNOWN,0.00,0,82653180.85
2023-12-27 09:45,BANKNIFTY,RANGING,0.75,11,82653180.85
2023-12-27 10:01,BANKNIFTY,UNKNOWN,0.00,0,83039201.95
2023-12-27 10:02,BANKNIFTY,RANGING,0.75,11,83039201.95
2023-12-27 10:10,BANKNIFTY,UNKNOWN,0.00,0,83811925.75
2023-12-27 10:12,BANKNIFTY,RANGING,0.75,11,83811925.75
2023-12-27 10:14,BANKNIFTY,UNKNOWN,0.00,0,84197956.59
2023-12-27 10:50,BANKNIFTY,RANGING,0.75,11,84197956.59
2023-12-27 10:52,BANKNIFTY,UNKNOWN,0.00,0,84552091.39
2023-12-27 11:32,NIFTY,RANGING,0.75,11,84552091.39
2023-12-27 11:34,NIFTY,UNKNOWN,0.00,0,84552091.39
2023-12-27 11:42,NIFTY,RANGING,0.75,11,84552091.39
2023-12-27 11:52,NIFTY,UNKNOWN,0.00,0,84552091.39
2023-12-27 11:56,NIFTY,RANGING,0.75,11,84552091.39
2023-12-27 11:57,NIFTY,UNKNOWN,0.00,0,84552091.39
2023-12-27 12:22,NIFTY,RANGING,0.75,11,84552091.39
2023-12-27 12:25,NIFTY,UNKNOWN,0.00,0,84552091.39
2023-12-27 12:26,NIFTY,RANGING,0.75,11,84552091.39
2023-12-27 12:35,NIFTY,UNKNOWN,0.00,0,84552091.39
2023-12-27 12:40,NIFTY,RANGING,0.75,11,84552091.39
2023-12-27 13:00,NIFTY,UNKNOWN,0.00,0,84552091.39
2023-12-28 10:21,BANKNIFTY,TRENDING_BULL,1.00,22,84552091.39
2023-12-28 11:15,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-28 12:59,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-28 13:00,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-28 13:02,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-28 13:06,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-28 13:17,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-28 13:30,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-28 14:15,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-28 14:16,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-28 14:18,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-28 14:19,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-28 14:20,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-28 14:21,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-28 15:14,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-29 09:18,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-29 09:20,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-29 09:22,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-29 09:55,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-29 09:56,BANKNIFTY,UNKNOWN,0.00,0,84882203.05
2023-12-29 10:21,BANKNIFTY,RANGING,0.75,11,84882203.05
2023-12-29 11:45,BANKNIFTY,UNKNOWN,0.00,0,100645610.77
2023-12-29 14:27,BANKNIFTY,HIGH_VOL,0.00,0,100645610.77
2023-12-29 14:27,NIFTY,HIGH_VOL,0.00,0,100645610.77
2023-12-29 14:37,BANKNIFTY,UNKNOWN,0.00,0,100645610.77
2023-12-29 14:37,NIFTY,UNKNOWN,0.00,0,100645610.77
2024-01-01 09:37,BANKNIFTY,TRENDING_BULL,1.00,22,100645610.77
2024-01-01 09:37,NIFTY,TRENDING_BULL,1.00,22,100645610.77
2024-01-01 09:45,NIFTY,UNKNOWN,0.00,0,100979454.74
2024-01-01 13:00,BANKNIFTY,UNKNOWN,0.00,0,101315319.51
2024-01-01 13:15,BANKNIFTY,TRENDING_BULL,1.00,22,101315319.51
2024-01-01 14:45,BANKNIFTY,UNKNOWN,0.00,0,101315319.51
